time,disturbance_logger.inflow_rate,pid_controlled_tank.inflow,pid_controlled_tank.outflow,pid_controlled_tank.volume,pid_controlled_tank.water_level,pid_output_logger.agent_id,pid_output_logger.control_signal
242.0,-2.0,0.004198219276311477,0,9.957829637109318,9.97891481855466,pump_pid_controller_agent,2.0020991096381557
243.0,-2.0,0.0038181117925759622,0,9.961647748901894,9.980823874450948,pump_pid_controller_agent,2.001909055896288
244.0,-2.0,0.003472419304739738,0,9.965120168206635,9.982560084103318,pump_pid_controller_agent,2.00173620965237
245.0,-2.0,0.003158025873255532,0,9.96827819407989,9.984139097039945,pump_pid_controller_agent,2.0015790129366278
246.0,-2.0,0.002872097676260843,0,9.97115029175615,9.985575145878075,pump_pid_controller_agent,2.0014360488381304
247.0,-2.0,0.002612057466610196,0,9.97376234922276,9.98688117461138,pump_pid_controller_agent,2.001306028733305
248.0,-2.0,0.0023755613415454846,0,9.976137910564304,9.988068955282152,pump_pid_controller_agent,2.0011877806707727
249.0,-2.0,0.002160477615668732,0,9.978298388179972,9.989149194089986,pump_pid_controller_agent,2.0010802388078344
250.0,-2.0,0.001964867606730536,0,9.980263255786703,9.990131627893351,pump_pid_controller_agent,2.0009824338033653
251.0,-2.0,0.001786968161104241,0,9.982050223947807,9.991025111973904,pump_pid_controller_agent,2.000893484080552
252.0,-2.0,0.00162517576138832,0,9.983675399709195,9.991837699854598,pump_pid_controller_agent,2.000812587880694
253.0,-2.0,0.0014780320729288476,0,9.985153431782123,9.992576715891062,pump_pid_controller_agent,2.0007390160364644
254.0,-2.0,0.001344210798919221,0,9.986497642581043,9.993248821290521,pump_pid_controller_agent,2.0006721053994596
255.0,-2.0,0.0012225057257042593,0,9.987720148306746,9.993860074153373,pump_pid_controller_agent,2.000611252862852
256.0,-2.0,0.001111819850416751,0,9.988831968157163,9.994415984078582,pump_pid_controller_agent,2.0005559099252084
257.0,-2.0,0.0010111554930034572,0,9.989843123650166,9.994921561825084,pump_pid_controller_agent,2.0005055777465017
258.0,-2.0,0.0009196053035536167,0,9.990762728953719,9.99538136447686,pump_pid_controller_agent,2.000459802651777
259.0,-2.0,0.0008363440837486635,0,9.991599073037467,9.995799536518733,pump_pid_controller_agent,2.0004181720418743
260.0,-2.0,0.0007606213488697833,0,9.992359694386337,9.996179847193169,pump_pid_controller_agent,2.000380310674435
261.0,-2.0,0.0006917545632214583,0,9.993051448949558,9.996525724474779,pump_pid_controller_agent,2.0003458772816107
262.0,-2.0,0.0006291229880064364,0,9.993680571937563,9.996840285968782,pump_pid_controller_agent,2.000314561494003
263.0,-2.0,0.0005721620862040311,0,9.994252734023767,9.997126367011884,pump_pid_controller_agent,2.000286081043102
264.0,-2.0,0.0005203584340929268,0,9.99477309245786,9.997386546228931,pump_pid_controller_agent,2.0002601792170465
265.0,-2.0,0.0004732450934081811,0,9.995246337551269,9.997623168775634,pump_pid_controller_agent,2.000236622546704
266.0,-2.0,0.000430397402569227,0,9.995676734953838,9.99783836747692,pump_pid_controller_agent,2.0002151987012846
267.0,-2.0,0.0003914291488982258,0,9.996068164102736,9.998034082051369,pump_pid_controller_agent,2.000195714574449
268.0,-2.0,0.0003559890875202143,0,9.996424153190256,9.998212076595127,pump_pid_controller_agent,2.00017799454376
269.0,-2.0,0.0003237577752948084,0,9.996747910965551,9.998373955482776,pump_pid_controller_agent,2.0001618788876474
270.0,-2.0,0.0002944446915229548,0,9.997042355657074,9.998521177828536,pump_pid_controller_agent,2.0001472223457615
271.0,-2.0,0.0002677856193331607,0,9.997310141276408,9.998655070638204,pump_pid_controller_agent,2.0001338928096666
272.0,-2.0,0.0002435402640319495,0,9.99755368154044,9.998776840770219,pump_pid_controller_agent,2.000121770132016
273.0,-2.0,0.0002214900873207526,0,9.997775171627762,9.99888758581388,pump_pid_controller_agent,2.0001107450436604
274.0,-2.0,0.00020143633732416788,0,9.997976607965086,9.998988303982543,pump_pid_controller_agent,2.000100718168662
275.0,-2.0,0.00018319825725932048,0,9.998159806222345,9.999079903111173,pump_pid_controller_agent,2.0000915991286297
276.0,-2.0,0.00016661145604057737,0,9.998326417678385,9.999163208839192,pump_pid_controller_agent,2.0000833057280203
277.0,-2.0,0.00015152642662030757,0,9.998477944105005,9.999238972052503,pump_pid_controller_agent,2.00007576321331
278.0,-2.0,0.0001378071983086926,0,9.998615751303314,9.999307875651656,pump_pid_controller_agent,2.0000689035991543
279.0,-2.0,0.00012533011125626103,0,9.99874108141457,9.999370540707286,pump_pid_controller_agent,2.000062665055628
280.0,-2.0,0.00011398270176510295,0,9.998855064116334,9.999427532058167,pump_pid_controller_agent,2.0000569913508826
281.0,-2.0,0.00010366268866857098,0,9.998958726805004,9.999479363402502,pump_pid_controller_agent,2.0000518313443343
282.0,-2.0,9.427705128572939e-05,0,9.99905300385629,9.999526501928145,pump_pid_controller_agent,2.000047138525643
283.0,-2.0,8.574119111148804e-05,0,9.9991387450474,9.9995693725237,pump_pid_controller_agent,2.0000428705955557
284.0,-2.0,7.797816915910971e-05,0,9.99921672321656,9.99960836160828,pump_pid_controller_agent,2.0000389890845796
285.0,-2.0,7.091801252467889e-05,0,9.999287641229085,9.999643820614542,pump_pid_controller_agent,2.0000354590062623
286.0,-2.0,6.449708366940143e-05,0,9.999352138312755,9.999676069156378,pump_pid_controller_agent,2.0000322485418347
287.0,-2.0,5.865750679934223e-05,0,9.999410795819553,9.999705397909777,pump_pid_controller_agent,2.0000293287533997
288.0,-2.0,5.334664620892937e-05,0,9.999464142465762,9.99973207123288,pump_pid_controller_agent,2.0000266733231045
289.0,-2.0,4.851663183291777e-05,0,9.999512659097594,9.999756329548797,pump_pid_controller_agent,2.0000242583159165
290.0,-2.0,4.412392777730645e-05,0,9.99955678302537,9.999778391512685,pump_pid_controller_agent,2.0000220619638887
291.0,-2.0,4.012893988925015e-05,0,9.99959691196526,9.99979845598263,pump_pid_controller_agent,2.0000200644699446
292.0,-2.0,3.6495658878976656e-05,0,9.999633407624138,9.999816703812069,pump_pid_controller_agent,2.0000182478294395
293.0,-2.0,3.319133574830602e-05,0,9.999666598959887,9.999833299479944,pump_pid_controller_agent,2.000016595667874
294.0,-2.0,3.0186186593006425e-05,0,9.99969678514648,9.99984839257324,pump_pid_controller_agent,2.0000150930932965
295.0,-2.0,2.745312415086687e-05,0,9.99972423827063,9.999862119135315,pump_pid_controller_agent,2.0000137265620754
296.0,-2.0,2.496751364500227e-05,0,9.999749205784276,9.999874602892138,pump_pid_controller_agent,2.0000124837568225
297.0,-2.0,2.2706950732143127e-05,0,9.999771912735008,9.999885956367503,pump_pid_controller_agent,2.000011353475366
298.0,-2.0,2.0651059573495445e-05,0,9.999792563794582,9.999896281897291,pump_pid_controller_agent,2.0000103255297867
299.0,-2.0,1.8781309139903613e-05,0,9.999811345103723,9.999905672551861,pump_pid_controller_agent,2.00000939065457
