time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,upstream_reservoir_inflow,gate_1_opening,gate_1_outflow,canal_1_water_level,canal_1_inflow,canal_1_outflow,gate_2_opening,gate_2_outflow,canal_2_water_level,canal_2_inflow,canal_2_outflow
2250,10.0,11.081888221183403,0,0.0,0.5,11.081888221183403,8.435176186949178,11.081888221183403,11.080774945731111,0.5,6.8735289209935875,7.820878019197258,6.8735289209935875,8.102785263291599
2260,10.0,11.081848801000152,0,0.0,0.5,11.081848801000152,8.435188501311924,11.081848801000152,11.080617364725548,0.5,6.943420384533764,7.809490648853439,6.943420384533764,8.082157418915653
2270,10.0,11.081805196674422,0,0.0,0.5,11.081805196674422,8.43520161236292,11.081805196674422,11.080494091574762,0.5,7.007552812232251,7.799127880628571,7.007552812232251,8.043829634719025
2280,10.0,11.081758771140887,0,0.0,0.5,11.081758771140887,8.435215151017577,11.081758771140887,11.0804049056753,0.5,7.065417820633762,7.78989828146022,7.065417820633762,7.988377737468958
2290,10.0,11.08171083128145,0,0.0,0.5,11.08171083128145,8.435228771176593,11.08171083128145,11.080348815379736,0.5,7.116567770557729,7.78190165587108,7.116567770557729,7.9162303294717
2300,10.0,11.081662602608914,0,0.0,0.5,11.081662602608914,8.435242155604762,11.081662602608914,11.08032415979209,0.5,7.160597909329875,7.775230833499734,7.160597909329875,7.827680146464503
2310,10.0,11.081615208449458,0,0.0,0.5,11.081615208449458,8.435255020544469,11.081615208449458,11.08032871447875,0.5,7.197131247884175,7.769973242034011,7.197131247884175,7.722890394456483
2320,10.0,11.081569653603685,0,0.0,0.5,11.081569653603685,8.435267119100555,11.081569653603685,11.080359797995147,0.5,7.225805385711849,7.766212332865443,7.225805385711849,7.601896302568622
2330,10.0,11.081526812357062,0,0.0,0.5,11.081526812357062,8.435278243457184,11.081526812357062,11.080414376694172,0.5,7.246260598628771,7.764028922150116,7.246260598628771,7.464601670161479
2340,10.0,11.081487420625457,0,0.0,0.5,11.081487420625457,8.435288226005717,11.081487420625457,11.0804891657721,0.5,7.2581285581468995,7.763502511341525,7.2581285581468995,7.31076963900604
2350,10.0,11.081452071956605,0,0.0,0.5,11.081452071956605,8.435296939475966,11.081452071956605,11.080580724931645,0.5,7.261021052165529,7.764712660363034,7.261021052165529,7.140006150014568
2360,10.0,11.081421217060841,0,0.0,0.5,11.081421217060841,8.435304296172498,11.081421217060841,11.080685547407668,0.5,7.254518011441338,7.767740507426136,7.254518011441338,6.951733305131123
2370,10.0,11.081395166511404,0,0.0,0.5,11.081395166511404,8.43531024642345,11.081395166511404,11.080800141416333,0.5,7.238153985410177,7.7726705708638635,7.238153985410177,6.745147641637415
2380,10.0,11.081374096234079,0,0.0,0.5,11.081374096234079,8.435314776352204,11.081374096234079,11.08092110335872,0.5,7.211401891915673,7.779593050228896,7.211401891915673,6.51915395541243
2390,10.0,11.081358055395514,0,0.0,0.5,11.081358055395514,8.435317905082753,11.081358055395514,11.08104518234055,0.5,7.173652250348543,7.788607016284243,7.173652250348543,6.272255644813797
2400,10.0,11.081346976297851,0,0.0,0.5,11.081346976297851,8.43531968148808,11.081346976297851,11.081169335765187,0.5,7.124184863210465,7.799825286941336,7.124184863210465,6.0023577975012
2410,10.0,11.081340685892457,0,0.0,0.5,11.081340685892457,8.435320180587787,11.081340685892457,11.081290775921776,0.5,7.062127105438808,7.813382949075117,7.062127105438808,5.706360892060691
2420,10.0,11.081338918536444,0,0.0,0.5,11.081338918536444,8.43531949969688,11.081338918536444,11.081407007627325,0.5,6.986385366754106,7.829456099129761,6.986385366754106,5.379070361289739
2430,10.0,11.081341329631035,0,0.0,0.5,11.081341329631035,8.435317754422242,11.081341329631035,11.081515857094843,0.5,6.895507429287122,7.848338384757225,6.895507429287122,5.007278866540675
2440,10.0,11.081347509799631,0,0.0,0.5,11.081347509799631,8.435315074597327,11.081347509799631,11.081615492291142,0.5,6.787188712467863,7.870221912055975,6.787188712467863,4.598835982592904
2450,10.0,11.081356999284962,0,0.0,0.5,11.081356999284962,8.435311600238965,11.081356999284962,11.081704435121154,0.5,6.659447329065759,7.894927448820257,6.659447329065759,4.188893652637447
2460,10.0,11.08136930226793,0,0.0,0.5,11.08136930226793,8.435307477603322,11.08136930226793,11.081781565832197,0.5,6.512221177055869,7.922278726848353,6.512221177055869,3.7770933742462933
2470,10.0,11.081383900835277,0,0.0,0.5,11.081383900835277,8.435302855410937,11.081383900835277,11.081846120073857,0.5,6.345244960566262,7.950859893239524,6.345244960566262,3.4871283214492355
2480,10.0,11.081400268348297,0,0.0,0.5,11.081400268348297,8.435297881303631,11.081400268348297,11.08189767907892,0.5,6.165930043656932,7.9796894599725565,6.165930043656932,3.282973370353682
2490,10.0,11.081417881990149,0,0.0,0.5,11.081417881990149,8.435292698589038,11.081417881990149,11.081936153449501,0.5,5.979610536366181,8.007971250169376,5.979610536366181,3.151431516684156
2500,10.0,11.081436234294376,0,0.0,0.5,11.081436234294376,8.435287443321565,11.081436234294376,11.081961761041688,0.5,5.7910081020996484,8.035046945651441,5.7910081020996484,3.083438553893161
2510,10.0,11.08145484348168,0,0.0,0.5,11.08145484348168,8.435282241761954,11.08145484348168,11.081974999442915,0.5,5.604504084997442,8.06040052663997,5.604504084997442,3.069145986144455
2520,10.0,11.08147326245576,0,0.0,0.5,11.08147326245576,8.435277208251213,11.08147326245576,11.081976613529807,0.5,5.42405032912217,8.083659316752177,5.42405032912217,3.0981713179015506
2530,10.0,11.081491086331516,0,0.0,0.5,11.081491086331516,8.435272443528712,11.081491086331516,11.081967558581614,0.5,5.2530560809325495,8.10458369239023,5.2530560809325495,3.160618517127326
2540,10.0,11.081507958390262,0,0.0,0.5,11.081507958390262,8.435268033518554,11.081507958390262,11.081948959406006,0.5,5.094321062884713,8.123048156285869,5.094321062884713,3.247874673320856
2550,10.0,11.08152357437658,0,0.0,0.5,11.08152357437658,8.435264048582969,11.08152357437658,11.081922067935123,0.5,4.950020527985357,8.139018970835778,4.950020527985357,3.352939072994396
2560,10.0,11.081537685141381,0,0.0,0.5,11.081537685141381,8.43526054322255,11.081537685141381,11.081888221183403,0.5,4.821725687024698,8.15253238543008,4.821725687024698,3.470384227594611
2570,10.0,11.081550097702683,0,0.0,0.5,11.081550097702683,8.435257556189574,11.081550097702683,11.081848801000152,0.5,4.710442803092416,8.163675517157651,4.710442803092416,3.5961296303351715
2580,10.0,11.081560674843693,0,0.0,0.5,11.081560674843693,8.435255110971267,11.081560674843693,11.081805196674422,0.5,4.616661837571883,8.172570487793292,4.616661837571883,3.727164774007775
2590,10.0,11.081569333401065,0,0.0,0.5,11.081569333401065,8.43525321659387,11.081569333401065,11.081758771140887,0.5,4.540411936847723,8.179361679236491,4.540411936847723,3.8612927925277596
2600,10.0,11.081576041417264,0,0.0,0.5,11.081576041417264,8.435251868695227,11.081576041417264,11.08171083128145,0.5,4.481323696043567,8.184205712427701,4.481323696043567,3.9969203769225263
2610,10.0,11.081580814342265,0,0.0,0.5,11.081580814342265,8.43525105081256,11.081580814342265,11.081662602608914,0.5,4.4386977996304,8.187263729085837,4.4386977996304,4.1328961338167876
2620,10.0,11.081583710473438,0,0.0,0.5,11.081583710473438,8.4352507358328,11.081583710473438,11.081615208449458,0.5,4.4115779817999075,8.188695605058811,4.4115779817999075,4.268390384502396
2630,10.0,11.081584825819897,0,0.0,0.5,11.081584825819897,8.435250887554963,11.081584825819897,11.081569653603685,0.5,4.398824680559341,8.188655778214695,4.398824680559341,4.402807364970883
2640,10.0,11.081584288570228,0,0.0,0.5,11.081584288570228,8.435251462317094,11.081584288570228,11.081526812357062,0.5,4.399185070937146,8.187290412709793,4.399185070937146,4.53572162142743
2650,10.0,11.081582253331627,0,0.0,0.5,11.081582253331627,8.435252410644155,11.081582253331627,11.081487420625457,0.5,4.411355528393601,8.184735647543667,4.411355528393601,4.66683204500626
2660,10.0,11.081578895294962,0,0.0,0.5,11.081578895294962,8.435253678877539,11.081578895294962,11.081452071956605,0.5,4.4340337277790605,8.18111669866605,4.4340337277790605,4.795928615540687
2670,10.0,11.081574404464863,0,0.0,0.5,11.081574404464863,8.43525521075158,11.081574404464863,11.081421217060841,0.5,4.46595907151782,8.176547606770171,4.46595907151782,4.9228682611057755
2680,10.0,11.081568980077508,0,0.0,0.5,11.081568980077508,8.43525694888724,11.081568980077508,11.081395166511404,0.5,4.505941540826683,8.171131449622603,4.505941540826683,5.0475572555835475
2690,10.0,11.081562825311664,0,0.0,0.5,11.081562825311664,8.435258836178015,11.081562825311664,11.081374096234079,0.5,4.552880110091713,8.164960867544156,4.552880110091713,5.1699383179363485
2700,10.0,11.08155614238133,0,0.0,0.5,11.08155614238133,8.435260817047872,11.08155614238133,11.081358055395514,0.5,4.605772469092632,8.158118781162756,4.605772469092632,5.289981107232741
2710,10.0,11.08154912808146,0,0.0,0.5,11.08154912808146,8.43526283856571,11.08154912808146,11.081346976297851,0.5,4.663718004444927,8.150679209375923,4.663718004444927,5.407675183128244
2720,10.0,11.081541969841703,0,0.0,0.5,11.081541969841703,8.435264851405202,11.081541969841703,11.081340685892457,0.5,4.72591590979546,8.142708120807445,4.72591590979546,5.523024766643276
2730,10.0,11.081534842327562,0,0.0,0.5,11.081534842327562,8.435266810643114,11.081534842327562,11.081338918536444,0.5,4.791660044108233,8.134264273015704,4.791660044108233,5.636044823282349
2740,10.0,11.081527904613534,0,0.0,0.5,11.081527904613534,8.435268676392939,11.081527904613534,11.081341329631035,0.5,4.860331838161399,8.12540001016651,4.860331838161399,5.7467581230808795
2750,10.0,11.081521297939293,0,0.0,0.5,11.081521297939293,8.435270414274335,11.081521297939293,11.081347509799631,0.5,4.931392228811462,8.116162002190466,4.931392228811462,5.85519302641598
2760,10.0,11.081515144047325,0,0.0,0.5,11.081515144047325,8.435271995721958,11.081515144047325,11.081356999284962,0.5,5.004373316645307,8.10659191723899,5.004373316645307,5.961381811792844
2770,10.0,11.081509544089231,0,0.0,0.5,11.081509544089231,8.435273398140172,11.081509544089231,11.08136930226793,0.5,5.078870211092692,8.096727025247292,5.078870211092692,6.065359410262625
2780,10.0,11.081504578077803,0,0.0,0.5,11.081504578077803,8.435274604912598,11.081504578077803,11.081383900835277,0.5,5.154533349599479,8.086601734462288,5.154533349599479,6.167062428099755
2790,10.0,11.0815003048531,0,0.0,0.5,11.0815003048531,8.435275605277646,11.0815003048531,11.081400268348297,0.5,5.231053945582023,8.076248686588363,5.231053945582023,6.266358732974506
2800,10.0,11.08149676252312,0,0.0,0.5,11.08149676252312,8.435276394082976,11.08149676252312,11.081417881990149,0.5,5.308153585209951,8.065699591876712,5.308153585209951,6.363063056374983
2810,10.0,11.081493969333199,0,0.0,0.5,11.081493969333199,8.435276971433364,11.081493969333199,11.081436234294376,0.5,5.385576361691113,8.054985879931001,5.385576361691113,6.456947556262123
2820,10.0,11.081491924912891,0,0.0,0.5,11.081491924912891,8.435277342247677,11.081491924912891,11.08145484348168,0.5,5.463082825897176,8.044139228391488,5.463082825897176,6.547747979848419
2830,10.0,11.081490611844705,0,0.0,0.5,11.081490611844705,8.435277515741566,11.081490611844705,11.08147326245576,0.5,5.540445179878066,8.033192022102146,5.540445179878066,6.635165808812358
2840,10.0,11.08148999749591,0,0.0,0.5,11.08148999749591,8.43527750485321,11.08148999749591,11.081491086331516,0.5,5.617443251720792,8.022177793849178,5.617443251720792,6.718866077017672
2850,10.0,11.081490036052017,0,0.0,0.5,11.081490036052017,8.435277325629826,11.081490036052017,11.081507958390262,0.5,5.6938608390217365,8.011131711446945,5.6938608390217365,6.798469079245087
2860,10.0,11.081490670689176,0,0.0,0.5,11.081490670689176,8.435276996592952,11.081490670689176,11.08152357437658,0.5,5.769481950596489,8.000091241742973,5.769481950596489,6.8735289209935875
2870,10.0,11.081491835821796,0,0.0,0.5,11.081491835821796,8.435276538099757,11.081491835821796,11.081537685141381,0.5,5.844086075519453,7.9890978986528305,5.844086075519453,6.943420384533764
2880,10.0,11.08149345936418,0,0.0,0.5,11.08149345936418,8.435275971716372,11.08149345936418,11.081550097702683,0.5,5.917436537389036,7.978196735904398,5.917436537389036,7.007552812232251
2890,10.0,11.081495464949626,0,0.0,0.5,11.081495464949626,8.435275319617432,11.081495464949626,11.081560674843693,0.5,5.989284368753823,7.967435401385599,5.989284368753823,7.065417820633762
2900,10.0,11.081497774056716,0,0.0,0.5,11.081497774056716,8.435274604023988,11.081497774056716,11.081569333401065,0.5,6.05937460659603,7.956863469745982,6.05937460659603,7.116567770557729
2910,10.0,11.0815003079997,0,0.0,0.5,11.0815003079997,8.435273846689812,11.0815003079997,11.081576041417264,0.5,6.12745023501226,7.9465319930028055,6.12745023501226,7.160597909329875
2920,10.0,11.081502989747534,0,0.0,0.5,11.081502989747534,8.435273068443864,11.081502989747534,11.081580814342265,0.5,6.193254362660579,7.93649322415057,6.193254362660579,7.197131247884175
2930,10.0,11.081505745544039,0,0.0,0.5,11.081505745544039,8.43527228879457,11.081505745544039,11.081583710473438,0.5,6.256531067073921,7.92680048096419,6.256531067073921,7.225805385711849
2940,10.0,11.081508506309154,0,0.0,0.5,11.081508506309154,8.435271525599463,11.081508506309154,11.081584825819897,0.5,6.317025216268824,7.917508127140591,6.317025216268824,7.246260598628771
2950,10.0,11.08151120880876,0,0.0,0.5,11.08151120880876,8.435270794801848,11.08151120880876,11.081584288570228,0.5,6.374481481505415,7.908671656374176,6.374481481505415,7.2581285581468995
2960,10.0,11.081513796587132,0,0.0,0.5,11.081513796587132,8.435270110234404,11.081513796587132,11.081582253331627,0.5,6.428642676253725,7.900347872615058,6.428642676253725,7.261021052165529
2970,10.0,11.081516220662404,0,0.0,0.5,11.081516220662404,8.435269483488078,11.081516220662404,11.081578895294962,0.5,6.47924748881493,7.892595167388794,6.47924748881493,7.254518011441338
2980,10.0,11.081518439990779,0,0.0,0.5,11.081518439990779,8.435268923843337,11.081518439990779,11.081574404464863,0.5,6.526027613070028,7.8854739036653925,6.526027613070028,7.238153985410177
2990,10.0,11.081520421709962,0,0.0,0.5,11.081520421709962,8.435268438259662,11.081520421709962,11.081568980077508,0.5,6.568704215822043,7.879046926904456,6.568704215822043,7.211401891915673
3000,10.0,11.081522141176352,0,0.0,0.5,11.081522141176352,8.435268031418309,11.081522141176352,11.081562825311664,0.5,6.606983599362659,7.873380240394598,6.606983599362659,7.173652250348543
3010,10.0,11.08152358181361,0,0.0,0.5,11.08152358181361,8.435267705812631,11.08152358181361,11.08155614238133,0.5,6.640551805837168,7.868543909820865,6.640551805837168,7.124184863210465
3020,10.0,11.081524734792804,0,0.0,0.5,11.081524734792804,8.435267461879745,11.081524734792804,11.08154912808146,0.5,6.669067728369604,7.864613316050173,6.669067728369604,7.062127105438808
3030,10.0,11.081525598566184,0,0.0,0.5,11.081525598566184,8.43526729816699,11.081525598566184,11.081541969841703,0.5,6.692153951944602,7.861671001902078,6.692153951944602,6.986385366754106
3040,10.0,11.081526178277732,0,0.0,0.5,11.081526178277732,8.435267211526492,11.081526178277732,11.081534842327562,0.5,6.709383766883812,7.859809765278045,6.709383766883812,6.895507429287122
3050,10.0,11.081526485074198,0,0.0,0.5,11.081526485074198,8.435267197331099,11.081526485074198,11.081527904613534,0.5,6.720260357123351,7.8591404817246,6.720260357123351,6.787188712467863
3060,10.0,11.081526535340489,0,0.0,0.5,11.081526535340489,8.435267249705111,11.081526535340489,11.081521297939293,0.5,6.72416751361167,7.859787683570059,6.72416751361167,6.659447329065759
3070,10.0,11.081526349882623,0,0.0,0.5,11.081526349882623,8.435267361763465,11.081526349882623,11.081515144047325,0.5,6.7203902524048775,7.8618693743235495,6.7203902524048775,6.512221177055869
3080,10.0,11.081525953080797,0,0.0,0.5,11.081525953080797,8.43526752585338,11.081525953080797,11.081509544089231,0.5,6.708225319118395,7.86549917790907,6.708225319118395,6.345244960566262
3090,10.0,11.081525372033704,0,0.0,0.5,11.081525372033704,8.435267733792939,11.081525372033704,11.081504578077803,0.5,6.686960166306212,7.870709479135563,6.686960166306212,6.165930043656932
3100,10.0,11.081524635713723,0,0.0,0.5,11.081524635713723,8.435267977101546,11.081524635713723,11.0815003048531,0.5,6.656316618098207,7.877476539952883,6.656316618098207,5.979610536366181
3110,10.0,11.081523774150858,0,0.0,0.5,11.081523774150858,8.435268247217824,11.081523774150858,11.08149676252312,0.5,6.616305100745623,7.885729509939343,6.616305100745623,5.7910081020996484
3120,10.0,11.081522817661172,0,0.0,0.5,11.081522817661172,8.435268535701104,11.081522817661172,11.081493969333199,0.5,6.567177684651376,7.895356245935882,6.567177684651376,5.604504084997442
3130,10.0,11.0815217961333,0,0.0,0.5,11.0815217961333,8.435268834413307,11.0815217961333,11.081491924912891,0.5,6.509403962246338,7.906209782267124,6.509403962246338,5.42405032912217
3140,10.0,11.081520738384405,0,0.0,0.5,11.081520738384405,8.435269135678704,11.081520738384405,11.081490611844705,0.5,6.443646332298259,7.918115684780781,6.443646332298259,5.2530560809325495
3150,10.0,11.081519671594476,0,0.0,0.5,11.081519671594476,8.43526943241969,11.081519671594476,11.08148999749591,0.5,6.370731992063514,7.930879794072569,6.370731992063514,5.094321062884713
3160,10.0,11.081518620825522,0,0.0,0.5,11.081518620825522,8.435269718267424,11.081518620825522,11.081490036052017,0.5,6.291623101458976,7.944295819807305,6.291623101458976,4.950020527985357
3170,10.0,11.081517608629811,0,0.0,0.5,11.081517608629811,8.43526998764683,11.081517608629811,11.081490670689176,0.5,6.207386945571053,7.958152432392769,6.207386945571053,4.821725687024698
3180,10.0,11.08151665474888,0,0.0,0.5,11.08151665474888,8.4352702358361,11.08151665474888,11.081491835821796,0.5,6.119167035980685,7.972239674721651,6.119167035980685,4.710442803092416
3190,10.0,11.081515775902812,0,0.0,0.5,11.081515775902812,8.435270459001487,11.081515775902812,11.08149345936418,0.5,6.028155269257876,7.986354609038511,6.028155269257876,4.616661837571883
3200,10.0,11.081514985667047,0,0.0,0.5,11.081514985667047,8.435270654208662,11.081514985667047,11.081495464949626,0.5,5.935564945727865,8.000306139127312,5.935564945727865,4.540411936847723
3210,10.0,11.081514294432159,0,0.0,0.5,11.081514294432159,8.435270819412416,11.081514294432159,11.081497774056716,0.5,5.842604565497732,8.013918947821853,5.842604565497732,4.481323696043567
3220,10.0,11.081513709440312,0,0.0,0.5,11.081513709440312,8.435270953426823,11.081513709440312,11.0815003079997,0.5,5.750452625652873,8.027036496082077,5.750452625652873,4.4386977996304
3230,10.0,11.081513234890934,0,0.0,0.5,11.081513234890934,8.435271055878257,11.081513234890934,11.081502989747534,0.5,5.660233939759395,8.039523055661672,5.660233939759395,4.4115779817999075
3240,10.0,11.081512872107057,0,0.0,0.5,11.081512872107057,8.435271127143887,11.081512872107057,11.081505745544039,0.5,5.572998174225813,8.051264790598337,5.572998174225813,4.398824680559341
3250,10.0,11.081512619753125,0,0.0,0.5,11.081512619753125,8.435271168278327,11.081512619753125,11.081508506309154,0.5,5.489701314308967,8.062169953032056,5.489701314308967,4.399185070937146
3260,10.0,11.081512474094723,0,0.0,0.5,11.081512474094723,8.435271180931187,11.081512474094723,11.08151120880876,0.5,5.411190660614703,8.072168304354268,5.411190660614703,4.411355528393601
3270,10.0,11.081512429290528,0,0.0,0.5,11.081512429290528,8.43527116725822,11.081512429290528,11.081513796587132,0.5,5.338193765750938,8.081209904733987,5.338193765750938,4.4340337277790605
3280,10.0,11.081512477706953,0,0.0,0.5,11.081512477706953,8.435271129828665,11.081512477706953,11.081516220662404,0.5,5.271311501460559,8.089263429033414,5.271311501460559,4.46595907151782
3290,10.0,11.081512610246236,0,0.0,0.5,11.081512610246236,8.43527107153122,11.081512610246236,11.081518439990779,0.5,5.211015235367081,8.096314165978818,5.211015235367081,4.505941540826683
3300,10.0,11.081512816679401,0,0.0,0.5,11.081512816679401,8.435270995480915,11.081512816679401,11.081520421709962,0.5,5.157647911531433,8.102361843993215,5.157647911531433,4.552880110091713
3310,10.0,11.081513085976022,0,0.0,0.5,11.081513085976022,8.435270904928911,11.081513085976022,11.081522141176352,0.5,5.1114286752564055,8.107418406054853,5.1114286752564055,4.605772469092632
