target_flow_m3s,head_m,gate_1_opening_m,gate_2_opening_m,gate_3_opening_m,gate_4_opening_m,gate_5_opening_m
2450,14.5,3.67349989936095,5.0,5.0,5.0,3.67349989936095
2460,14.5,3.7191060213991576,5.0,5.0,5.0,3.7191060213991576
2470,14.5,3.7647121434373654,5.0,5.0,5.0,3.7647121434373654
2480,14.5,3.8103182654755736,5.0,5.0,5.0,3.8103182654755736
2490,14.5,3.8559243875137814,5.0,5.0,5.0,3.8559243875137814
2500,14.5,3.901530509551989,5.0,5.0,5.0,3.901530509551989
0,15.0,0.0,0.0,0.0,0.0,0.0
10,15.0,0.0,0.0,0.08967915599777808,0.0,0.0
20,15.0,0.0,0.0,0.17935831199555616,0.0,0.0
30,15.0,0.0,0.0,0.2690374679933343,0.0,0.0
40,15.0,0.0,0.0,0.3587166239911123,0.0,0.0
50,15.0,0.0,0.0,0.4483957799888904,0.0,0.0
60,15.0,0.0,0.0,0.5380749359866686,0.0,0.0
70,15.0,0.0,0.0,0.6277540919844465,0.0,0.0
80,15.0,0.0,0.0,0.7174332479822246,0.0,0.0
90,15.0,0.0,0.0,0.8071124039800027,0.0,0.0
100,15.0,0.0,0.0,0.8967915599777808,0.0,0.0
110,15.0,0.0,0.0,0.9864707159755589,0.0,0.0
120,15.0,0.0,0.0,1.0761498719733371,0.0,0.0
130,15.0,0.0,0.0,1.1658290279711152,0.0,0.0
140,15.0,0.0,0.0,1.255508183968893,0.0,0.0
150,15.0,0.0,0.0,1.3451873399666712,0.0,0.0
160,15.0,0.0,0.0,1.4348664959644493,0.0,0.0
170,15.0,0.0,0.0,1.5245456519622274,0.0,0.0
180,15.0,0.0,0.0,1.6142248079600054,0.0,0.0
190,15.0,0.0,0.0,1.7039039639577835,0.0,0.0
200,15.0,0.0,0.0,1.7935831199555616,0.0,0.0
210,15.0,0.0,0.0,1.8832622759533397,0.0,0.0
220,15.0,0.0,0.0,1.9729414319511178,0.0,0.0
230,15.0,0.0,0.0,2.062620587948896,0.0,0.0
240,15.0,0.0,0.0,2.1522997439466742,0.0,0.0
250,15.0,0.0,0.0,2.2419788999444523,0.0,0.0
260,15.0,0.0,0.0,2.3316580559422304,0.0,0.0
270,15.0,0.0,0.0,2.4213372119400085,0.0,0.0
280,15.0,0.0,0.0,2.511016367937786,0.0,0.0
290,15.0,0.0,0.0,2.6006955239355642,0.0,0.0
300,15.0,0.0,0.0,2.6903746799333423,0.0,0.0
310,15.0,0.0,0.0,2.7800538359311204,0.0,0.0
320,15.0,0.0,0.0,2.8697329919288985,0.0,0.0
330,15.0,0.0,0.0,2.9594121479266766,0.0,0.0
340,15.0,0.0,0.0,3.0490913039244547,0.0,0.0
350,15.0,0.0,0.0,3.138770459922233,0.0,0.0
360,15.0,0.0,0.0,3.228449615920011,0.0,0.0
370,15.0,0.0,0.0,3.318128771917789,0.0,0.0
380,15.0,0.0,0.0,3.407807927915567,0.0,0.0
390,15.0,0.0,0.0,3.497487083913345,0.0,0.0
400,15.0,0.0,0.0,3.5871662399111233,0.0,0.0
410,15.0,0.0,0.0,3.6768453959089014,0.0,0.0
420,15.0,0.0,0.0,3.7665245519066795,0.0,0.0
430,15.0,0.0,0.0,3.8562037079044575,0.0,0.0
440,15.0,0.0,0.0,3.9458828639022356,0.0,0.0
450,15.0,0.0,0.0,4.035562019900014,0.0,0.0
460,15.0,0.0,0.0,4.125241175897792,0.0,0.0
470,15.0,0.0,0.0,4.21492033189557,0.0,0.0
480,15.0,0.0,0.0,4.3045994878933485,0.0,0.0
490,15.0,0.0,0.0,4.394278643891126,0.0,0.0
500,15.0,0.0,0.0,4.483957799888905,0.0,0.0
510,15.0,0.0,0.0,4.573636955886682,0.0,0.0
520,15.0,0.0,0.0,4.663316111884461,0.0,0.0
530,15.0,0.0,0.0,4.7529952678822385,0.0,0.0
540,15.0,0.0,0.0,4.842674423880017,0.0,0.0
550,15.0,0.0,0.0,4.932353579877795,0.0,0.0
560,15.0,0.0,0.011016367937786502,5.0,0.011016367937786502,0.0
570,15.0,0.0,0.05585594593667555,5.0,0.05585594593667555,0.0
580,15.0,0.0,0.1006955239355646,5.0,0.1006955239355646,0.0
590,15.0,0.0,0.14553510193445363,5.0,0.14553510193445363,0.0
600,15.0,0.0,0.19037467993334267,5.0,0.19037467993334267,0.0
610,15.0,0.0,0.23521425793223172,5.0,0.23521425793223172,0.0
620,15.0,0.0,0.28005383593112076,5.0,0.28005383593112076,0.0
630,15.0,0.0,0.3248934139300098,5.0,0.3248934139300098,0.0
640,15.0,0.0,0.36973299192889886,5.0,0.36973299192889886,0.0
650,15.0,0.0,0.4145725699277879,5.0,0.4145725699277879,0.0
660,15.0,0.0,0.45941214792667695,5.0,0.45941214792667695,0.0
670,15.0,0.0,0.504251725925566,5.0,0.504251725925566,0.0
680,15.0,0.0,0.549091303924455,5.0,0.549091303924455,0.0
690,15.0,0.0,0.5939308819233441,5.0,0.5939308819233441,0.0
700,15.0,0.0,0.6387704599222331,5.0,0.6387704599222331,0.0
710,15.0,0.0,0.6836100379211222,5.0,0.6836100379211222,0.0
720,15.0,0.0,0.7284496159200112,5.0,0.7284496159200112,0.0
730,15.0,0.0,0.7732891939189003,5.0,0.7732891939189003,0.0
740,15.0,0.0,0.8181287719177892,5.0,0.8181287719177892,0.0
750,15.0,0.0,0.8629683499166783,5.0,0.8629683499166783,0.0
760,15.0,0.0,0.9078079279155673,5.0,0.9078079279155673,0.0
770,15.0,0.0,0.9526475059144563,5.0,0.9526475059144563,0.0
780,15.0,0.0,0.9974870839133454,5.0,0.9974870839133454,0.0
790,15.0,0.0,1.0423266619122344,5.0,1.0423266619122344,0.0
800,15.0,0.0,1.0871662399111235,5.0,1.0871662399111235,0.0
810,15.0,0.0,1.1320058179100125,5.0,1.1320058179100125,0.0
820,15.0,0.0,1.1768453959089016,5.0,1.1768453959089016,0.0
830,15.0,0.0,1.2216849739077906,5.0,1.2216849739077906,0.0
840,15.0,0.0,1.2665245519066797,5.0,1.2665245519066797,0.0
850,15.0,0.0,1.3113641299055687,5.0,1.3113641299055687,0.0
860,15.0,0.0,1.3562037079044578,5.0,1.3562037079044578,0.0
870,15.0,0.0,1.4010432859033468,5.0,1.4010432859033468,0.0
880,15.0,0.0,1.4458828639022359,5.0,1.4458828639022359,0.0
890,15.0,0.0,1.490722441901125,5.0,1.490722441901125,0.0
900,15.0,0.0,1.535562019900014,5.0,1.535562019900014,0.0
910,15.0,0.0,1.580401597898903,5.0,1.580401597898903,0.0
920,15.0,0.0,1.625241175897792,5.0,1.625241175897792,0.0
930,15.0,0.0,1.670080753896681,5.0,1.670080753896681,0.0
940,15.0,0.0,1.7149203318955701,5.0,1.7149203318955701,0.0
950,15.0,0.0,1.7597599098944592,5.0,1.7597599098944592,0.0
960,15.0,0.0,1.8045994878933482,5.0,1.8045994878933482,0.0
970,15.0,0.0,1.8494390658922373,5.0,1.8494390658922373,0.0
980,15.0,0.0,1.8942786438911263,5.0,1.8942786438911263,0.0
990,15.0,0.0,1.9391182218900154,5.0,1.9391182218900154,0.0
1000,15.0,0.0,1.9839577998889044,5.0,1.9839577998889044,0.0
1010,15.0,0.0,2.0287973778877935,5.0,2.0287973778877935,0.0
1020,15.0,0.0,2.0736369558866823,5.0,2.0736369558866823,0.0
1030,15.0,0.0,2.1184765338855716,5.0,2.1184765338855716,0.0
1040,15.0,0.0,2.1633161118844604,5.0,2.1633161118844604,0.0
1050,15.0,0.0,2.2081556898833496,5.0,2.2081556898833496,0.0
1060,15.0,0.0,2.2529952678822385,5.0,2.2529952678822385,0.0
1070,15.0,0.0,2.2978348458811277,5.0,2.2978348458811277,0.0
1080,15.0,0.0,2.3426744238800166,5.0,2.3426744238800166,0.0
1090,15.0,0.0,2.387514001878906,5.0,2.387514001878906,0.0
1100,15.0,0.0,2.4323535798777947,5.0,2.4323535798777947,0.0
1110,15.0,0.0,2.477193157876684,5.0,2.477193157876684,0.0
1120,15.0,0.0,2.5220327358755728,5.0,2.5220327358755728,0.0
1130,15.0,0.0,2.566872313874462,5.0,2.566872313874462,0.0
1140,15.0,0.0,2.611711891873351,5.0,2.611711891873351,0.0
1150,15.0,0.0,2.65655146987224,5.0,2.65655146987224,0.0
1160,15.0,0.0,2.701391047871129,5.0,2.701391047871129,0.0
1170,15.0,0.0,2.746230625870018,5.0,2.746230625870018,0.0
1180,15.0,0.0,2.791070203868907,5.0,2.791070203868907,0.0
1190,15.0,0.0,2.8359097818677963,5.0,2.8359097818677963,0.0
1200,15.0,0.0,2.880749359866685,5.0,2.880749359866685,0.0
1210,15.0,0.0,2.9255889378655744,5.0,2.9255889378655744,0.0
1220,15.0,0.0,2.970428515864463,5.0,2.970428515864463,0.0
1230,15.0,0.0,3.0152680938633525,5.0,3.0152680938633525,0.0
1240,15.0,0.0,3.0601076718622413,5.0,3.0601076718622413,0.0
1250,15.0,0.0,3.1049472498611306,5.0,3.1049472498611306,0.0
1260,15.0,0.0,3.1497868278600194,5.0,3.1497868278600194,0.0
1270,15.0,0.0,3.1946264058589087,5.0,3.1946264058589087,0.0
1280,15.0,0.0,3.2394659838577975,5.0,3.2394659838577975,0.0
1290,15.0,0.0,3.2843055618566868,5.0,3.2843055618566868,0.0
1300,15.0,0.0,3.3291451398555756,5.0,3.3291451398555756,0.0
1310,15.0,0.0,3.373984717854465,5.0,3.373984717854465,0.0
1320,15.0,0.0,3.4188242958533537,5.0,3.4188242958533537,0.0
1330,15.0,0.0,3.463663873852243,5.0,3.463663873852243,0.0
1340,15.0,0.0,3.5085034518511318,5.0,3.5085034518511318,0.0
1350,15.0,0.0,3.553343029850021,5.0,3.553343029850021,0.0
1360,15.0,0.0,3.59818260784891,5.0,3.59818260784891,0.0
1370,15.0,0.0,3.643022185847799,5.0,3.643022185847799,0.0
1380,15.0,0.0,3.687861763846688,5.0,3.687861763846688,0.0
1390,15.0,0.0,3.7327013418455772,5.0,3.7327013418455772,0.0
1400,15.0,0.0,3.777540919844466,5.0,3.777540919844466,0.0
1410,15.0,0.0,3.8223804978433553,5.0,3.8223804978433553,0.0
1420,15.0,0.0,3.867220075842244,5.0,3.867220075842244,0.0
1430,15.0,0.0,3.9120596538411334,5.0,3.9120596538411334,0.0
1440,15.0,0.0,3.9568992318400222,5.0,3.9568992318400222,0.0
1450,15.0,0.0,4.001738809838911,5.0,4.001738809838911,0.0
1460,15.0,0.0,4.0465783878378,5.0,4.0465783878378,0.0
1470,15.0,0.0,4.09141796583669,5.0,4.09141796583669,0.0
1480,15.0,0.0,4.136257543835578,5.0,4.136257543835578,0.0
1490,15.0,0.0,4.181097121834467,5.0,4.181097121834467,0.0
1500,15.0,0.0,4.2259366998333565,5.0,4.2259366998333565,0.0
1510,15.0,0.0,4.270776277832246,5.0,4.270776277832246,0.0
1520,15.0,0.0,4.315615855831134,5.0,4.315615855831134,0.0
1530,15.0,0.0,4.360455433830023,5.0,4.360455433830023,0.0
1540,15.0,0.0,4.405295011828913,5.0,4.405295011828913,0.0
1550,15.0,0.0,4.450134589827802,5.0,4.450134589827802,0.0
1560,15.0,0.0,4.49497416782669,5.0,4.49497416782669,0.0
1570,15.0,0.0,4.53981374582558,5.0,4.53981374582558,0.0
1580,15.0,0.0,4.584653323824469,5.0,4.584653323824469,0.0
1590,15.0,0.0,4.629492901823358,5.0,4.629492901823358,0.0
1600,15.0,0.0,4.6743324798222465,5.0,4.6743324798222465,0.0
1610,15.0,0.0,4.719172057821136,5.0,4.719172057821136,0.0
1620,15.0,0.0,4.764011635820025,5.0,4.764011635820025,0.0
1630,15.0,0.0,4.808851213818914,5.0,4.808851213818914,0.0
1640,15.0,0.0,4.853690791817803,5.0,4.853690791817803,0.0
1650,15.0,0.0,4.898530369816692,5.0,4.898530369816692,0.0
1660,15.0,0.0,4.943369947815581,5.0,4.943369947815581,0.0
1670,15.0,0.0,4.9882095258144705,5.0,4.9882095258144705,0.0
1680,15.0,0.03304910381335951,5.0,5.0,5.0,0.03304910381335951
1690,15.0,0.07788868181224855,5.0,5.0,5.0,0.07788868181224855
1700,15.0,0.1227282598111376,5.0,5.0,5.0,0.1227282598111376
1710,15.0,0.16756783781002663,5.0,5.0,5.0,0.16756783781002663
1720,15.0,0.21240741580891567,5.0,5.0,5.0,0.21240741580891567
1730,15.0,0.25724699380780475,5.0,5.0,5.0,0.25724699380780475
1740,15.0,0.30208657180669374,5.0,5.0,5.0,0.30208657180669374
1750,15.0,0.3469261498055828,5.0,5.0,5.0,0.3469261498055828
1760,15.0,0.39176572780447183,5.0,5.0,5.0,0.39176572780447183
1770,15.0,0.4366053058033609,5.0,5.0,5.0,0.4366053058033609
1780,15.0,0.4814448838022499,5.0,5.0,5.0,0.4814448838022499
1790,15.0,0.526284461801139,5.0,5.0,5.0,0.526284461801139
1800,15.0,0.571124039800028,5.0,5.0,5.0,0.571124039800028
1810,15.0,0.6159636177989171,5.0,5.0,5.0,0.6159636177989171
1820,15.0,0.6608031957978061,5.0,5.0,5.0,0.6608031957978061
1830,15.0,0.7056427737966952,5.0,5.0,5.0,0.7056427737966952
1840,15.0,0.7504823517955842,5.0,5.0,5.0,0.7504823517955842
1850,15.0,0.7953219297944732,5.0,5.0,5.0,0.7953219297944732
1860,15.0,0.8401615077933623,5.0,5.0,5.0,0.8401615077933623
1870,15.0,0.8850010857922513,5.0,5.0,5.0,0.8850010857922513
1880,15.0,0.9298406637911404,5.0,5.0,5.0,0.9298406637911404
1890,15.0,0.9746802417900294,5.0,5.0,5.0,0.9746802417900294
1900,15.0,1.0195198197889184,5.0,5.0,5.0,1.0195198197889184
1910,15.0,1.0643593977878074,5.0,5.0,5.0,1.0643593977878074
1920,15.0,1.1091989757866965,5.0,5.0,5.0,1.1091989757866965
1930,15.0,1.1540385537855855,5.0,5.0,5.0,1.1540385537855855
1940,15.0,1.1988781317844746,5.0,5.0,5.0,1.1988781317844746
1950,15.0,1.2437177097833636,5.0,5.0,5.0,1.2437177097833636
1960,15.0,1.2885572877822526,5.0,5.0,5.0,1.2885572877822526
1970,15.0,1.3333968657811417,5.0,5.0,5.0,1.3333968657811417
1980,15.0,1.3782364437800307,5.0,5.0,5.0,1.3782364437800307
1990,15.0,1.4230760217789198,5.0,5.0,5.0,1.4230760217789198
2000,15.0,1.4679155997778088,5.0,5.0,5.0,1.4679155997778088
2010,15.0,1.5127551777766979,5.0,5.0,5.0,1.5127551777766979
2020,15.0,1.557594755775587,5.0,5.0,5.0,1.557594755775587
2030,15.0,1.602434333774476,5.0,5.0,5.0,1.602434333774476
2040,15.0,1.647273911773365,5.0,5.0,5.0,1.647273911773365
2050,15.0,1.692113489772254,5.0,5.0,5.0,1.692113489772254
2060,15.0,1.7369530677711431,5.0,5.0,5.0,1.7369530677711431
2070,15.0,1.7817926457700322,5.0,5.0,5.0,1.7817926457700322
2080,15.0,1.8266322237689212,5.0,5.0,5.0,1.8266322237689212
2090,15.0,1.8714718017678103,5.0,5.0,5.0,1.8714718017678103
2100,15.0,1.9163113797666993,5.0,5.0,5.0,1.9163113797666993
2110,15.0,1.9611509577655883,5.0,5.0,5.0,1.9611509577655883
2120,15.0,2.0059905357644774,5.0,5.0,5.0,2.0059905357644774
2130,15.0,2.050830113763366,5.0,5.0,5.0,2.050830113763366
2140,15.0,2.0956696917622555,5.0,5.0,5.0,2.0956696917622555
2150,15.0,2.1405092697611443,5.0,5.0,5.0,2.1405092697611443
2160,15.0,2.1853488477600336,5.0,5.0,5.0,2.1853488477600336
2170,15.0,2.2301884257589224,5.0,5.0,5.0,2.2301884257589224
2180,15.0,2.2750280037578117,5.0,5.0,5.0,2.2750280037578117
2190,15.0,2.3198675817567005,5.0,5.0,5.0,2.3198675817567005
2200,15.0,2.3647071597555898,5.0,5.0,5.0,2.3647071597555898
2210,15.0,2.4095467377544786,5.0,5.0,5.0,2.4095467377544786
2220,15.0,2.454386315753368,5.0,5.0,5.0,2.454386315753368
2230,15.0,2.4992258937522567,5.0,5.0,5.0,2.4992258937522567
2240,15.0,2.544065471751146,5.0,5.0,5.0,2.544065471751146
2250,15.0,2.5889050497500348,5.0,5.0,5.0,2.5889050497500348
2260,15.0,2.633744627748924,5.0,5.0,5.0,2.633744627748924
2270,15.0,2.678584205747813,5.0,5.0,5.0,2.678584205747813
2280,15.0,2.723423783746702,5.0,5.0,5.0,2.723423783746702
2290,15.0,2.768263361745591,5.0,5.0,5.0,2.768263361745591
2300,15.0,2.8131029397444802,5.0,5.0,5.0,2.8131029397444802
2310,15.0,2.857942517743369,5.0,5.0,5.0,2.857942517743369
2320,15.0,2.9027820957422583,5.0,5.0,5.0,2.9027820957422583
2330,15.0,2.947621673741147,5.0,5.0,5.0,2.947621673741147
2340,15.0,2.9924612517400364,5.0,5.0,5.0,2.9924612517400364
2350,15.0,3.0373008297389252,5.0,5.0,5.0,3.0373008297389252
2360,15.0,3.0821404077378145,5.0,5.0,5.0,3.0821404077378145
2370,15.0,3.1269799857367033,5.0,5.0,5.0,3.1269799857367033
2380,15.0,3.1718195637355926,5.0,5.0,5.0,3.1718195637355926
2390,15.0,3.2166591417344814,5.0,5.0,5.0,3.2166591417344814
2400,15.0,3.2614987197333707,5.0,5.0,5.0,3.2614987197333707
2410,15.0,3.3063382977322595,5.0,5.0,5.0,3.3063382977322595
2420,15.0,3.351177875731149,5.0,5.0,5.0,3.351177875731149
2430,15.0,3.3960174537300376,5.0,5.0,5.0,3.3960174537300376
2440,15.0,3.440857031728927,5.0,5.0,5.0,3.440857031728927
2450,15.0,3.4856966097278157,5.0,5.0,5.0,3.4856966097278157
2460,15.0,3.530536187726705,5.0,5.0,5.0,3.530536187726705
2470,15.0,3.575375765725594,5.0,5.0,5.0,3.575375765725594
2480,15.0,3.620215343724483,5.0,5.0,5.0,3.620215343724483
2490,15.0,3.665054921723372,5.0,5.0,5.0,3.665054921723372
2500,15.0,3.709894499722261,5.0,5.0,5.0,3.709894499722261
