target_power_mw,head_m,total_flow_m3s,overall_efficiency,turbine_1_power_mw,turbine_2_power_mw,turbine_3_power_mw,turbine_4_power_mw,turbine_5_power_mw,turbine_6_power_mw
16,12.5,150.89229972648155,0.8647167760891918,8.237212953420196,0.0,7.762787046579804,0.0,0.0,0.0
17,12.5,157.74649175820775,0.8788407611842456,8.748756248816903,0.0,8.251243751183097,0.0,0.0,0.0
18,12.5,165.25513662597666,0.8882567514855336,9.260323824010412,0.0,8.739676175989588,0.0,0.0,0.0
19,12.5,173.0375632898144,0.895435255875272,9.015991144851805,9.984008855148195,0.0,0.0,0.0,0.0
20,12.5,180.87561756933115,0.9017184343970064,9.025674650869277,0.0,0.0,10.974325349130723,0.0,0.0
21,12.5,188.73771663826756,0.907364069462557,9.482991817114765,0.0,0.0,11.517008182885235,0.0,0.0
22,12.5,196.7464608777421,0.9118779863400651,0.0,10.489075733419478,0.0,11.510924266580522,0.0,0.0
23,12.5,205.29997809702155,0.9136080395042742,0.0,10.968693192980036,0.0,12.031306807019964,0.0,0.0
24,12.5,214.27697069645728,0.9133909901661991,0.0,0.0,0.0,12.032729674366669,0.0,11.967270325633331
25,12.5,223.5940365627144,0.9118024858942428,0.0,0.0,0.0,12.53137005594437,0.0,12.46862994405563
26,12.5,233.75953738516952,0.9070369691672031,0.0,0.0,0.0,13.030008965857848,0.0,12.969991034142152
27,12.5,244.8947256655532,0.899094440029841,0.0,0.0,0.0,13.528646516526575,0.0,13.471353483473425
28,12.5,255.74882420636135,0.8928229910024861,9.177698817525584,10.160915760757414,8.661385421717002,0.0,0.0,0.0
29,12.5,263.58981205571877,0.8972022562771202,9.179614906212914,0.0,8.663177700800308,11.157207392986779,0.0,0.0
30,12.5,271.39562596275664,0.9014453242381523,9.02752988176812,9.995976366636013,0.0,10.97649375159587,0.0,0.0
31,12.5,279.1475289926162,0.9056260067566669,9.332013431385827,10.329833778273313,0.0,11.33815279034086,0.0,0.0
32,12.5,287.3563658719116,0.9081344174176251,9.636757201677655,10.663295226284587,0.0,11.699947572037757,0.0,0.0
33,12.5,296.0636600283591,0.9089705566070393,9.941591965753375,10.996464704552906,0.0,12.061943329693719,0.0,0.0
34,12.5,304.3294689724199,0.9110786895467653,0.0,10.665012101603885,0.0,11.701391346367298,0.0,11.63359655202882
35,12.5,313.024151264072,0.9118243322887518,0.0,10.979457132501382,0.0,12.042680710277006,0.0,11.977862157221614
36,12.5,322.2312016683346,0.9110786917324953,0.0,11.29474357583709,0.0,12.384074296469597,0.0,12.321182127693312
37,12.5,331.9972025521431,0.9088417711554263,0.0,11.609154552665151,0.0,12.726251718577132,0.0,12.664593728757719
38,12.5,342.37457116248817,0.9051135674846214,0.0,11.924048074687153,0.0,13.067876893907485,0.0,13.008075031405362
39,12.5,353.4224972654469,0.8998940812100689,0.0,12.239302606736214,0.0,13.409434761814312,0.0,13.351262631449472
40,12.5,361.9638257954768,0.9011888319876803,9.377106074591744,10.379266618285286,8.85185660993482,11.39177069718815,0.0,0.0
41,12.5,370.09985114083446,0.9034121475448712,9.37888812229203,10.380592689728745,0.0,11.393228035322144,9.847291152657082,0.0
42,12.5,378.3228938973758,0.9053315323625318,9.610043660262294,10.63279371973938,0.0,11.66729708035818,10.089865539640146,0.0
43,12.5,386.6072448066702,0.9070253956830381,9.495472575838166,10.50834541006714,0.0,11.532224933163993,0.0,11.463957080930701
44,12.5,395.0107287709727,0.9083741452944237,9.71901393025374,10.753052009643584,0.0,11.797354694960783,0.0,11.730579365141894
45,12.5,403.7883970912929,0.9088237297250793,9.942264966870065,10.997606150790212,0.0,12.0626696657732,0.0,11.997459216566524
46,12.5,412.863702673319,0.9085986938788915,0.0,11.119069276813988,0.0,12.19465543322258,10.556039821833227,12.130235468130204
47,12.5,422.24767802706214,0.9077192957569709,0.0,11.36093575229724,0.0,12.456672306934761,10.788396962424793,12.393994978343203
48,12.5,432.068848589165,0.9059604971445231,0.0,11.602726240071826,0.0,12.718929657271234,11.020481282870666,12.657862819786272
49,12.5,442.3584512469007,0.9033222981880616,0.0,11.844513999297801,0.0,12.981176119995812,11.252562010172468,12.921747870533919
50,12.5,452.9245995475291,0.9002540315658747,9.406093392238445,10.411033462138752,8.879629577817548,11.426408416200243,9.876835151605016,0.0
51,12.5,461.1581555865201,0.901864437686939,9.595590059041662,10.618134761515002,9.060337391796404,11.650631071351667,10.07530671629527,0.0
52,12.5,469.445421689741,0.9033149861834309,9.501944262570985,10.51581713046633,8.971107494726375,11.539648361763627,0.0,11.471482750472674
53,12.5,477.5814297005596,0.9050017476879237,9.500817334574315,10.514468282961104,0.0,11.538523818182806,9.975789268565322,11.470401295716458
54,12.5,485.95894955632053,0.9061814230998694,9.681758996740896,10.712428179859208,0.0,11.753436288658394,10.165844727774918,11.686531806966583
55,12.5,494.63622801654117,0.9067712613982363,9.86251629092254,10.910576526929463,0.0,11.96836547087434,10.355819638376666,11.902722072896994
56,12.5,503.6296126853794,0.9067712637300261,10.043994612044907,11.108332552106468,0.0,12.18317049583116,10.546136574108932,12.118365765908537
57,12.5,512.9566656424919,0.9061814289889991,10.224927773489616,11.30655741122621,0.0,12.397874622392111,10.736176985435936,12.334463207456128
58,12.5,522.6362762234628,0.905001756927167,10.405734898500734,11.504624618603424,0.0,12.6130521389227,10.92590572311707,12.550682620856065
59,12.5,532.6887881318183,0.9032322490553413,10.586970408181415,11.70260964580609,0.0,12.827573123285738,11.116322676074706,12.76652414665205
60,12.5,543.1361448728252,0.9008729039754761,10.767993951606629,11.900633884513573,0.0,13.042406501891326,11.30640272642158,12.982562935566898
61,12.5,552.2993890535013,0.9006918890004405,9.351191989587962,10.350792532965064,8.827010288615638,11.360695766907353,9.818735307461967,11.291574114462017
62,12.5,560.4198123939171,0.9021924506833081,9.505502449590153,10.519713348132314,8.974468926512486,11.543849996357928,9.98075046067728,11.475714818729852
63,12.5,568.7831109990576,0.9032642811554217,9.659836600537552,10.688627005413224,9.121951517728663,11.72703742913609,10.142677195489433,11.659870251695041
64,12.5,577.4003212846092,0.9039073803483534,9.814217429067732,10.857496073768347,9.269447483131517,11.910293222936373,10.3044752514096,11.844070539686426
65,12.5,586.2831598148408,0.9041217488266857,9.96854948733402,11.026206710330237,9.416703870242493,12.09350301537554,10.46669300127926,12.028343915438457
66,12.5,595.4440776912843,0.9039073858641012,10.122905674043047,11.19508446581409,9.564136324231955,12.27667760063542,10.628689564992564,12.212506370282922
67,12.5,604.8963172869314,0.903264291770808,10.277382457156628,11.363809751429239,9.711554576795663,12.459816936765645,10.790681245160632,12.396755032692191
68,12.5,614.6539770006034,0.9021924665154589,10.431770864814146,11.532656333106143,9.858981478983493,12.642984074652995,10.952671898783818,12.580935349659404
69,12.5,624.7320810157853,0.9006919103362857,10.585647916081461,11.701167662784473,10.006603399139857,12.826153849222447,11.115442273329718,12.764984899442045
70,12.5,635.1466567996979,0.8987626232806503,10.740212418895153,11.870131619076195,10.153956436617522,13.009323050955514,11.277165813066079,12.949210661389538
71,12.5,645.9148204273804,0.8964046048438493,10.894545128641026,12.038960627603922,10.301397896606394,13.192494701645156,11.43922392296533,13.133377722538174
72,12.5,657.0548694866652,0.8936178553268731,11.048872370380472,12.2077915754621,10.4488314544358,13.375665182489547,11.601288599013685,13.3175508182184
73,12.5,668.5863876016131,0.8904023747373053,11.20318816471507,12.376626212507071,10.596265769996783,13.558836849815272,11.763355499607435,13.50172750335836
74,12.5,680.5303592996277,0.8867581628442469,11.357788141099292,12.545431539932036,10.743637769661456,13.741912767646548,11.925310471358957,13.685919310301713
75,12.5,692.9092965754721,0.8826852203164451,11.511589398657392,12.714447026079487,10.891069437590374,13.925394296456307,12.087350276014794,13.870149565201645
76,12.5,705.747382472453,0.878183546172749,11.66625167545912,12.882977902903779,11.038329263360879,14.108252019258389,12.249466514530823,14.054722624487015
77,12.5,719.0706257481744,0.8732531416134666,11.820419710398763,13.052118647625782,11.185691793143919,14.29169510128864,12.411406505563807,14.238668241979088
78,12.5,732.9070400084413,0.8678940059082919,11.974709853997485,13.220910418501264,11.333313656168725,14.474878553845247,12.573474944715123,14.422712572772149
79,12.5,747.2868382222833,0.8621061390277606,12.129102840001247,13.389624185944816,11.480836554317282,14.658010408499313,12.735559017063379,14.606866994173958
80,12.5,762.2426536750512,0.8558895407327287,12.283330414615724,13.55851604782963,11.627962311042584,14.841182182221328,12.897715145055603,14.791293899235134
81,12.5,777.8097858294308,0.8492442120809871,12.43776185733207,13.727306112920063,11.775682477102176,15.024354908561541,13.059651791134156,14.975242852949997
82,12.5,794.0264814863827,0.8421701520566034,12.592095885823682,13.896139637045623,11.923112679703054,15.207530242340045,13.221701674333094,15.159419880754498
83,12.5,810.9342454351131,0.8346673610040262,12.746421043868613,14.06496368591674,12.070557581845355,15.39071157808572,13.383746196541276,15.343599913742283
84,12.5,828.5781966538812,0.8267358389180818,12.900744219309727,14.233800660190594,12.217972044041947,15.573937099190095,13.5457824931817,15.527763484085938
85,12.5,847.0074700167974,0.8183755858031473,13.055098724749996,14.402617957510671,12.365503727753511,15.757016302957933,13.707829297469587,15.711933989558299
86,12.5,866.2756732812267,0.809586601610272,13.209439489436049,14.57141546259154,12.513005424259996,15.940235524941034,13.869886189396546,15.896017909374839
87,12.5,886.5291791109267,0.8002896453286232,13.413456524928453,14.794662935045487,12.70779102008846,16.0,14.084089519937603,16.0
88,12.5,908.3012962146892,0.7900848201468346,13.67785832347669,15.0,12.960383103363982,16.0,14.361758573159337,16.0
89,12.5,932.3067923795902,0.7784883861472215,14.010607654203246,15.0,13.27825124060265,16.0,14.711141105194093,16.0
90,12.5,959.1679901590605,0.7651891656713115,14.374312233928112,14.999999999999998,13.62568776607189,15.999999999999998,15.0,16.0
91,12.5,990.9574896329133,0.7488715770624041,14.999999999999222,15.0,13.999999999999428,16.0,14.99999999999984,16.0
5,13.0,57.30898553912464,0.6841241535857189,0.0,0.0,5.0,0.0,0.0,0.0
6,13.0,61.6602352365979,0.7630161203447214,0.0,0.0,6.0,0.0,0.0,0.0
7,13.0,66.75996198532026,0.8221850954139734,0.0,0.0,7.0,0.0,0.0,0.0
8,13.0,72.80417281086913,0.8616310787934751,0.0,0.0,8.0,0.0,0.0,0.0
9,13.0,79.76448737457781,0.8847499999999999,9.0,0.0,0.0,0.0,0.0,0.0
10,13.0,87.49880790218529,0.8961598943985306,0.0,10.0,0.0,0.0,0.0,0.0
11,13.0,95.07506824877342,0.9072222222222223,0.0,0.0,0.0,11.0,0.0,0.0
12,13.0,102.99295377998087,0.9136111111111113,0.0,0.0,0.0,12.0,0.0,0.0
13,13.0,112.36144429400495,0.9072222222222223,0.0,0.0,0.0,13.0,0.0,0.0
14,13.0,123.61624308604418,0.8880555555555557,0.0,0.0,0.0,14.0,0.0,0.0
15,13.0,137.38798871769836,0.8561111111111109,0.0,0.0,0.0,15.0,0.0,0.0
16,13.0,145.87523112750736,0.8600546847444457,8.236915915032032,0.0,7.763084084967968,0.0,0.0,0.0
17,13.0,152.4882390984128,0.8741786838939304,8.74851394562858,0.0,8.25148605437142,0.0,0.0,0.0
18,13.0,159.73756149046875,0.8835946855100654,9.260121054201596,0.0,8.739878945798404,0.0,0.0,0.0
19,13.0,167.26296037116435,0.8907205296598465,9.016198682858576,9.983801317141424,0.0,0.0,0.0,0.0
20,13.0,174.838719530905,0.8969743390937979,9.026092886196418,0.0,0.0,10.973907113803582,0.0,0.0
21,13.0,182.4324030873983,0.9026200080547856,9.48334136933897,0.0,0.0,11.51665863066103,0.0,0.0
22,13.0,190.1733895098116,0.9071112937189517,0.0,10.489262694765097,0.0,11.510737305234903,0.0,0.0
23,13.0,198.4391675450155,0.9088413535760945,0.0,10.968856826479708,0.0,12.031143173520292,0.0,0.0
24,13.0,207.11616282453713,0.9086254366276441,0.0,0.0,0.0,12.03255836634402,0.0,11.96744163365598
25,13.0,216.12384012160064,0.9070369377749025,0.0,0.0,0.0,12.531218793037414,0.0,12.468781206962586
26,13.0,225.95595136090242,0.902271425652247,0.0,0.0,0.0,13.029871867173275,0.0,12.970128132826725
27,13.0,236.73045845958902,0.8943289004364171,0.0,0.0,0.0,13.528520990818361,0.0,13.471479009181639
28,13.0,247.21090357357537,0.8881330867090594,9.177717058011627,10.16052274519731,8.661760196791063,0.0,0.0,0.0
29,13.0,254.7896100147563,0.8924911619854798,9.179780628597012,0.0,8.663699998878128,11.15651937252486,0.0,0.0
30,13.0,262.3375155588478,0.8967027336816038,9.027866407965,9.996116631524437,0.0,10.976016960510563,0.0,0.0
31,13.0,269.8240983239258,0.9008834314791322,9.332399637254019,10.329847377191772,0.0,11.33775298555421,0.0,0.0
32,13.0,277.7547198481598,0.9033918558646067,9.637105773008246,10.66330245821064,0.0,11.699591768781115,0.0,0.0
33,13.0,286.1696853835837,0.9042280063204384,9.942125033104304,10.996143859129493,0.0,12.061731107766203,0.0,0.0
34,13.0,294.1605072950307,0.9063213100231513,0.0,10.665059034192645,0.0,11.701108165844213,0.0,11.633832799963145
35,13.0,302.5633627380081,0.9070669564553759,0.0,10.979558335016064,0.0,12.04254572752939,0.0,11.977895937454546
36,13.0,311.464063028665,0.9063213202630418,0.0,11.294349819419617,0.0,12.384475244389407,0.0,12.321174936190978
37,13.0,320.9078848721181,0.9040844016008175,0.0,11.609245155692264,0.0,12.72606180236571,0.0,12.664693041942028
38,13.0,330.94580243876254,0.9003562006612559,0.0,11.924130089112936,0.0,13.06769866121765,0.0,13.008171249669413
39,13.0,341.6354081245529,0.8951367167481215,0.0,12.239405691014062,0.0,13.409263770653036,0.0,13.351330538332904
40,13.0,349.87400722017844,0.8964703959877057,9.377452767807975,10.379058637782302,8.852347977946469,11.391140616463252,0.0,0.0
41,13.0,357.7379462861114,0.8986829196652156,9.379094133858475,10.38056975339114,0.0,11.392747066207336,9.84758904654305,0.0
42,13.0,365.68224232721195,0.9006023158043176,9.610224202581538,10.632885837123533,0.0,11.66684964411847,10.090040316176458,0.0
43,13.0,373.69132891609485,0.9022836240577339,9.495755396324965,10.508642746913939,0.0,11.531609000354509,0.0,11.463992856406584
44,13.0,381.81108438694054,0.9036323796945471,9.719068348490927,10.75258738281384,0.0,11.797394123468232,0.0,11.730950145227002
45,13.0,390.29442254737046,0.9040819715543382,9.942859749284452,10.997545602274133,0.0,12.062307143738247,0.0,11.997287504703168
46,13.0,399.0666979263997,0.9038575384578313,0.0,11.119102869380994,0.0,12.19429600975168,10.556444260631752,12.130156860235573
47,13.0,408.1391528239761,0.9029781459662076,0.0,11.36095120765235,0.0,12.45650575197843,10.788630808997995,12.393912231371226
48,13.0,417.6364241662026,0.9012193524777178,0.0,11.602733968536306,0.0,12.718685885798651,11.020745755679984,12.657834389985057
49,13.0,427.5888899323874,0.8985811583268497,0.0,11.844526227967025,0.0,12.980947925004788,11.252816635860517,12.921709211167672
50,13.0,437.7960226135374,0.8955417408946903,9.406409989874778,10.410802773857322,8.880089928364267,11.42571304312704,9.876984264776592,0.0
51,13.0,445.7503668180135,0.8971521601828093,9.595156602546664,10.617804481665244,9.060861044135525,11.650581015083011,10.075596856569558,0.0
52,13.0,453.7623723498554,0.8985919097400283,9.502178653803943,10.515664794415738,8.97163643979554,11.539145163922953,0.0,11.471374948061825
53,13.0,461.6263525708038,0.9002702871457968,9.501084266649139,10.514433739794914,0.0,11.538047662069166,9.976135190930302,11.470299140556481
54,13.0,469.72077840953136,0.9014499691959003,9.682075447851789,10.712386956513363,0.0,11.752999470461862,10.166111048608002,11.686427076564986
55,13.0,478.10647250178766,0.9020398138853805,9.86290696149104,10.910445504126288,0.0,11.967928411383351,10.356143395776838,11.90257572722248
56,13.0,486.79931321012845,0.9020398217536639,10.044217317628773,11.108391658008804,0.0,12.182726986188168,10.54636019215128,12.118303846022972
57,13.0,495.8163645134531,0.9014499922797625,10.225140830409082,11.30653205904232,0.0,12.397521043296893,10.736432729889,12.334373337362715
58,13.0,505.17598708480295,0.9002703252628053,10.405962755589595,11.504588741973654,0.0,12.612680265820634,10.926157510832894,12.550610725783224
59,13.0,514.8979624168599,0.8985008219516069,10.587175536768054,11.702568836478676,0.0,12.827238170524035,11.116537365201776,12.766480091027468
60,13.0,525.0036345487074,0.8961414811959163,10.76819313728827,11.900595256166028,0.0,13.042092106706692,11.306608567945618,12.982510931893392
61,13.0,533.8531305661495,0.8959745659549182,9.35087301607531,10.3505257881501,8.827498843369261,11.360422228289094,9.818957853654775,11.291722270461461
62,13.0,541.6975898604593,0.8974751379508193,9.505698812918512,10.519505849535,8.974960871481708,11.543302995345726,9.980973140709212,11.47555833000985
63,13.0,549.7780568735467,0.898546977742017,9.660007840870314,10.688430225570777,9.122404042528629,11.726493310202907,10.142945234101585,11.659719346725792
64,13.0,558.1052456351226,0.8991900857453329,9.814349946700537,10.857342919539349,9.269875413939287,11.909725163017722,10.304809095632882,11.843897461170226
65,13.0,566.6905352953922,0.8994044618318019,9.968767578476491,11.026194034389041,9.417333940674801,12.093050562889058,10.466518886916289,12.028134996654309
66,13.0,575.5460208914606,0.8991901071019436,10.123051249453729,11.194931849699456,9.564554540599296,12.276214264300782,10.6288777346206,12.212370361326125
67,13.0,584.6845724979138,0.8985470202642067,10.277405903634548,11.363817049143845,9.711975816532616,12.459408688181702,10.790865178977935,12.39652736352935
68,13.0,594.1198949498641,0.8974752018738735,10.431896702951423,11.532528904592152,9.859368801812355,12.642560770898973,10.952845119608737,12.580799700136364
69,13.0,603.8665979187766,0.8959746519630318,10.58628006548182,11.701364669968394,10.006781930106525,12.825748622968186,11.114847173613091,12.764977537861979
70,13.0,613.9402706857999,0.8940453711143619,10.740336421692133,11.870018816864349,10.154312333096973,13.008935492170737,11.277300949975281,12.949095986200533
71,13.0,624.3575667543646,0.8916873583936714,10.894670422741795,12.038846144552704,10.301742378288916,13.192115310957615,11.439357576425785,13.133268167033185
72,13.0,635.1362937298015,0.8889006142631827,11.048997296708098,12.207676670500767,10.449170863978559,13.37529682454404,11.601419084826288,13.31743925944225
73,13.0,646.2955161356366,0.8856851387502005,11.203312848828196,12.376512204977956,10.596599760065066,13.558477765922506,11.763486377355445,13.501611042850842
74,13.0,657.855667636285,0.8820409318841609,11.35759628300141,12.545362529339188,10.744026817793646,13.741669610228422,11.925563062433193,13.685781697204137
75,13.0,669.8386761990512,0.8779679932924432,11.512132299345819,12.71409211302296,10.891580668453528,13.924788212982929,12.087648317102316,13.86975838909245
76,13.0,682.2681015727928,0.8734663239323781,11.66634637326818,12.88292113854332,11.038658203257933,14.107965560904725,12.249550814633082,14.054557909392763
77,13.0,695.1692920868552,0.8685359231699705,11.820544909412769,13.051804891948104,11.18648862863878,14.291388894530941,12.41161076320509,14.238161912264319
78,13.0,708.5695555220991,0.8631767909593149,11.974878325765731,13.220881007060385,11.333328012367701,14.474527142172658,12.573521183202674,14.422864329430851
79,13.0,722.4983517842893,0.8573889280469161,12.12920351559895,13.389559344630603,11.481089659764956,14.657692058276249,12.735663529569084,14.606791892160157
80,13.0,736.9875113229568,0.8511723332609711,12.283447361532765,13.558438860521644,11.628291113158399,14.84087166880247,12.897826768271255,14.791124227713464
81,13.0,752.0714744071574,0.8445270076791453,12.437861718955013,13.727221951990124,11.775948950317193,15.024057908715918,13.059755762185935,14.975153707835807
82,13.0,767.7875677321282,0.8374529506724333,12.592192141265713,13.896056545776737,11.923377800025662,15.207238876394197,13.221803398711392,15.159331237826303
83,13.0,784.1763105399099,0.8299501624625019,12.746505463540142,14.064872723714084,12.070843971091714,15.39044457272205,13.383827753323123,15.343505515608888
84,13.0,801.2817642591285,0.8220186430747186,12.900843795234756,14.233720466544966,12.218228732886448,15.573644669092328,13.54588379116509,15.52767854507641
85,13.0,819.1519278400357,0.8136583925026467,13.055185014683916,14.402537699617364,12.365743464963005,15.756744512741244,13.707921255525537,15.71186805246893
86,13.0,837.8391874419145,0.8048694107107285,13.209527832918392,14.571342142597766,12.513246283669092,15.939961818874734,13.86997922894161,15.89594269299841
87,13.0,857.4860451616461,0.7955726267044849,13.413459585111147,14.794490429117847,12.707946139478034,16.0,14.08410384629297,16.0
88,13.0,878.6125375002223,0.7853674835097361,13.677820974508046,15.0,12.960502966316321,15.999999999999998,14.361676059175634,15.999999999999996
89,13.0,901.9162822228988,0.7737691663372621,14.010557355441776,15.0,13.278353682438789,16.0,14.711088962119419,16.0
90,13.0,928.0060689910878,0.7604651797307962,14.374236932209552,14.999999999999993,13.625763067790459,15.999999999999982,15.0,15.999999999999988
91,13.0,958.9088192721628,0.744134979208084,15.0,14.999999999999535,14.0,15.99999999999885,15.0,15.999999999998922
5,13.5,55.816759423530755,0.6763984591412744,0.0,0.0,5.0,0.0,0.0,0.0
6,13.5,59.98387180401551,0.755290425900277,0.0,0.0,6.0,0.0,0.0,0.0
7,13.5,64.89717969090893,0.8144594009695291,0.0,0.0,7.0,0.0,0.0,0.0
8,13.5,70.74202038834494,0.8539053843490306,0.0,0.0,8.0,0.0,0.0,0.0
9,13.5,77.49453766431898,0.8769375000000001,9.0,0.0,0.0,0.0,0.0,0.0
10,13.5,85.00741908973639,0.8882605888429752,0.0,10.0,0.0,0.0,0.0,0.0
11,13.5,92.36685796315281,0.8992361111111111,0.0,0.0,0.0,11.0,0.0,0.0
12,13.5,100.05298900097169,0.9056249999999999,0.0,0.0,0.0,12.0,0.0,0.0
13,13.5,109.1608321382715,0.899236111111111,0.0,0.0,0.0,13.0,0.0,0.0
14,13.5,120.11806211278179,0.8800694444444443,0.0,0.0,0.0,14.0,0.0,0.0
15,13.5,133.54530311570372,0.848125,0.0,0.0,0.0,15.0,0.0,0.0
16,13.5,141.75311097419007,0.8522845346277497,8.23643808724399,0.0,7.763561912756011,0.0,0.0,0.0
17,13.5,148.1574221024434,0.8664085565931521,8.748126044825117,0.0,8.251873955174883,0.0,0.0,0.0
18,13.5,155.18602225779904,0.8758245766504713,9.25980025130751,0.0,8.74019974869249,0.0,0.0,0.0
19,13.5,162.50161406521235,0.8828626539186314,9.016546968944642,9.983453031055358,0.0,0.0,0.0,0.0
20,13.5,169.86053040893688,0.8890675185681403,9.026798455489525,0.0,0.0,10.973201544510475,0.0,0.0
21,13.5,177.228129261706,0.8947132430250782,9.48393556744021,0.0,0.0,11.51606443255979,0.0,0.0
22,13.5,184.74795444658412,0.899166807006275,0.0,10.489574174405407,0.0,11.510425825594593,0.0,0.0
23,13.5,192.77467442047882,0.9008968778519881,0.0,10.969127297460716,0.0,12.030872702539284,0.0,0.0
24,13.5,201.20398282936037,0.9006828482202668,0.0,0.0,0.0,12.032274834404967,0.0,11.967725165595033
25,13.5,209.9577742908699,0.8990943582787153,0.0,0.0,0.0,12.530965020116462,0.0,12.469034979883538
26,13.5,219.51961354641935,0.8943288537351126,0.0,0.0,0.0,13.029643320178506,0.0,12.970356679821494
27,13.5,230.00534904903878,0.8863863349784266,0.0,0.0,0.0,13.528311763946258,0.0,13.471688236053742
28,13.5,240.16868080746323,0.880316582794455,9.177740312085382,10.159865104188684,8.662394583725936,0.0,0.0,0.0
29,13.5,247.53064335724648,0.8846393457650052,9.180055163949786,0.0,8.664571581645712,11.155373254404502,0.0,0.0
30,13.5,254.86793804585983,0.8887984190826401,9.028518673609328,9.996220981825171,0.0,10.9752603445655,0.0,0.0
31,13.5,262.13052887119903,0.8929791407039662,9.333459591470469,10.329189957327747,0.0,11.337350451201782,0.0,0.0
32,13.5,269.8283833070586,0.8954875890961385,9.63767429700285,10.663326808886803,0.0,11.69899889411035,0.0,0.0
33,13.5,278.00093385872736,0.8963237604721133,9.942282625992028,10.996878155019864,0.0,12.060839218988109,0.0,0.0
34,13.5,285.76569914774296,0.8983923446037856,0.0,10.665208718415045,0.0,11.700681634996567,0.0,11.63410964658839
35,13.5,293.92661781783096,0.8991379972335237,0.0,10.979734631832043,0.0,12.04222102839805,0.0,11.97804433976991
36,13.5,302.5754390886458,0.8983923655891192,0.0,11.294605994137424,0.0,12.383581823732078,0.0,12.321812182130499
37,13.5,311.75655695614694,0.8961554529388172,0.0,11.609397369931587,0.0,12.725742495592442,0.0,12.664860134475974
38,13.5,321.52000113242224,0.8924272564964688,0.0,11.924271381643782,0.0,13.067401605223315,0.0,13.008327013132902
39,13.5,331.9223459313116,0.8872077765862654,0.0,12.239546600183774,0.0,13.408983239373125,0.0,13.351470160443101
40,13.5,339.89737243268826,0.8886063413346831,9.377851287532428,10.378748654857867,8.853226381324554,11.390173676285151,0.0,0.0
41,13.5,347.5365178395123,0.8908008760774685,9.379515707751008,10.380466411238256,0.0,11.391932407802473,9.848085473208263,0.0
42,13.5,355.24756404377734,0.8927202905040511,9.610587353767666,10.632856519043028,0.0,11.66609907008642,10.090457057102885,0.0
43,13.5,363.03063376388565,0.894380673116585,9.496407802761919,10.50841883074978,0.0,11.531102975146917,0.0,11.464070391341384
44,13.5,370.91385131284005,0.8957294407458823,9.719730229168105,10.752694276224844,0.0,11.796710695405595,0.0,11.730864799201463
45,13.5,379.15339949408684,0.8961790427526364,9.943342670252402,10.997571420774976,0.0,12.061760711807445,0.0,11.997325197165178
46,13.5,387.675682989593,0.8959556141105967,0.0,11.119129979440704,0.0,12.193746425818226,10.556998180862015,12.130125413879062
47,13.5,396.49257420201775,0.8950762302588082,0.0,11.360843445892995,0.0,12.456277075994514,10.788728304964026,12.394151173148465
48,13.5,405.72581931053054,0.893317445934141,0.0,11.602749676196689,0.0,12.718234662424074,11.021194458343464,12.657821203035773
49,13.5,415.4052344447868,0.8906792596492047,0.0,11.844539452731976,0.0,12.980529982997394,11.253239158383765,12.921691405886866
50,13.5,425.31129353065865,0.8876879274689159,9.40675911820659,10.41044791050231,8.880902483921822,11.42465561821469,9.877234869154591,0.0
51,13.5,433.03191355121515,0.8892983695795799,9.595555564050985,10.617495300987995,9.061597403883253,11.6494621597083,10.075889571369466,0.0
52,13.5,440.8179853646182,0.890720119747191,9.502560664435885,10.515434232788845,8.972533576815312,11.538296534546067,0.0,11.471174991413886
53,13.5,448.45726584175355,0.8923845217964916,9.501542044733053,10.514334876933633,0.0,11.53728218840333,9.976662688647734,11.470178201282248
54,13.5,456.3154947536261,0.8935642147286128,9.682530632533737,10.712324475948435,0.0,11.752272254033155,10.16657775409281,11.686294883391863
55,13.5,464.4591853617716,0.8941540695943174,9.863394878742177,10.910326748742479,0.0,11.967244740496664,10.35659656218982,11.902437069828867
56,13.5,472.9038887133848,0.894154086818336,10.044596467784942,11.108360764185049,0.0,12.182063343716893,10.54676670289867,12.11821272141445
57,13.5,481.6663279679425,0.893564265940693,10.225615170300868,11.306171291009957,0.0,12.39708418079781,10.736854070598495,12.334275287292865
58,13.5,490.7645078516528,0.8923846076600827,10.406519556486643,11.50446589243276,0.0,12.611807446135252,10.926846806059224,12.55036029888612
59,13.5,500.2178393476037,0.8906151115829692,10.587516110351617,11.702496605926028,0.0,12.82669363186291,11.116896580724227,12.766397071135211
60,13.5,510.04727700163954,0.88825577794148,10.76851850049132,11.900522946692828,0.0,13.041565345254718,11.306953397844579,12.982439809716556
61,13.5,518.6318000308349,0.8881123656634768,9.35130749892102,10.350272872927631,8.828404739346855,11.359344567802967,9.81934882009773,11.291321500903793
62,13.5,526.2447976859715,0.8896129537164997,9.506018894449749,10.519197871541687,8.97579656847906,11.542383491694908,9.98131752890733,11.47528564492726
63,13.5,534.0891168024422,0.8906848087619579,9.660310591237263,10.68814376516506,9.123190892219789,11.725606622874832,10.143295461218877,11.659452667284178
64,13.5,542.1752421214845,0.8913279311385648,9.814622080048036,10.857075371490502,9.270619178613345,11.908864234426122,10.305188848220151,11.84363028720185
65,13.5,550.5143159346401,0.8915423208478949,9.968988061281665,11.025974507247161,9.418050759174296,12.092178315116824,10.466953021555222,12.027855335624832
