time,real_reservoir.inflow,real_reservoir.outflow,real_reservoir.volume,real_reservoir.water_level,real_valve.discharge_coefficient,real_valve.opening,real_valve.outflow,twin_reservoir.inflow,twin_reservoir.outflow,twin_reservoir.volume,twin_reservoir.water_level,twin_valve.discharge_coefficient,twin_valve.opening,twin_valve.outflow
154.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,68.48376543227141,10.0,0.35777087639996646,100.0,0.9839757068885726
155.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,68.69978972538284,10.0,0.35777087639996646,100.0,0.9839757068885726
156.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,68.91581401849427,10.0,0.35777087639996646,100.0,0.9839757068885726
157.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,69.1318383116057,10.0,0.35777087639996646,100.0,0.9839757068885726
158.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,69.34786260471714,10.0,0.35777087639996646,100.0,0.9839757068885726
159.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,69.56388689782857,10.0,0.35777087639996646,100.0,0.9839757068885726
160.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,69.77991119094,10.0,0.35777087639996646,100.0,0.9839757068885726
161.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,69.99593548405143,10.0,0.35777087639996646,100.0,0.9839757068885726
162.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,70.21195977716286,10.0,0.35777087639996646,100.0,0.9839757068885726
163.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,70.42798407027429,10.0,0.35777087639996646,100.0,0.9839757068885726
164.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,70.64400836338572,10.0,0.35777087639996646,100.0,0.9839757068885726
165.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,70.86003265649715,10.0,0.35777087639996646,100.0,0.9839757068885726
166.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,71.07605694960859,10.0,0.35777087639996646,100.0,0.9839757068885726
167.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,71.29208124272002,10.0,0.35777087639996646,100.0,0.9839757068885726
168.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,71.50810553583145,10.0,0.35777087639996646,100.0,0.9839757068885726
169.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,71.72412982894288,10.0,0.35777087639996646,100.0,0.9839757068885726
170.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,71.94015412205431,10.0,0.35777087639996646,100.0,0.9839757068885726
171.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,72.15617841516574,10.0,0.35777087639996646,100.0,0.9839757068885726
172.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,72.37220270827717,10.0,0.35777087639996646,100.0,0.9839757068885726
173.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,72.5882270013886,10.0,0.35777087639996646,100.0,0.9839757068885726
174.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,72.80425129450003,10.0,0.35777087639996646,100.0,0.9839757068885726
175.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,73.02027558761147,10.0,0.35777087639996646,100.0,0.9839757068885726
176.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,73.2362998807229,10.0,0.35777087639996646,100.0,0.9839757068885726
177.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,73.45232417383433,10.0,0.35777087639996646,100.0,0.9839757068885726
178.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,73.66834846694576,10.0,0.35777087639996646,100.0,0.9839757068885726
179.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,73.88437276005719,10.0,0.35777087639996646,100.0,0.9839757068885726
180.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,74.10039705316862,10.0,0.35777087639996646,100.0,0.9839757068885726
181.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,74.31642134628005,10.0,0.35777087639996646,100.0,0.9839757068885726
182.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,74.53244563939148,10.0,0.35777087639996646,100.0,0.9839757068885726
183.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,74.74846993250291,10.0,0.35777087639996646,100.0,0.9839757068885726
184.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,74.96449422561435,10.0,0.35777087639996646,100.0,0.9839757068885726
185.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,75.18051851872578,10.0,0.35777087639996646,100.0,0.9839757068885726
186.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,75.39654281183721,10.0,0.35777087639996646,100.0,0.9839757068885726
187.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,75.61256710494864,10.0,0.35777087639996646,100.0,0.9839757068885726
188.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,75.82859139806007,10.0,0.35777087639996646,100.0,0.9839757068885726
189.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,76.0446156911715,10.0,0.35777087639996646,100.0,0.9839757068885726
190.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,76.26063998428293,10.0,0.35777087639996646,100.0,0.9839757068885726
191.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,76.47666427739436,10.0,0.35777087639996646,100.0,0.9839757068885726
192.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,76.6926885705058,10.0,0.35777087639996646,100.0,0.9839757068885726
193.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,76.90871286361723,10.0,0.35777087639996646,100.0,0.9839757068885726
194.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,77.12473715672866,10.0,0.35777087639996646,100.0,0.9839757068885726
195.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,77.34076144984009,10.0,0.35777087639996646,100.0,0.9839757068885726
196.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,77.55678574295152,10.0,0.35777087639996646,100.0,0.9839757068885726
197.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,77.77281003606295,10.0,0.35777087639996646,100.0,0.9839757068885726
198.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,77.98883432917438,10.0,0.35777087639996646,100.0,0.9839757068885726
199.0,1.2,3.9359028275542904,0,0.0,0.8,100.0,3.9359028275542904,1.2,0.9839757068885726,78.20485862228581,10.0,0.35777087639996646,100.0,0.9839757068885726
